iso_code,date,new_cases,people_fully_vaccinated
GRC,25.01.21,432,8061
HRV,25.01.21,134,11907
HUN,25.01.21,844,12639
IMN,25.01.21,0,312
IRL,25.01.21,1369,5119
ISL,25.01.21,9,4787
ISR,25.01.21,3666,1304164
ITA,25.01.21,8559,177487
LTU,25.01.21,541,9267
LUX,25.01.21,295,1245
LVA,25.01.21,223,2887
MEX,25.01.21,8521,28715
MLT,25.01.21,203,1463
NOR,25.01.21,233,2174
OMN,25.01.21,209,9833
OWID_ASI,25.01.21,58734,1564094
OWID_EUN,25.01.21,143930,892658
OWID_EUR,25.01.21,198169,1378216
OWID_HIC,25.01.21,320261,7654631
OWID_NAM,25.01.21,149570,4763410
OWID_SAM,25.01.21,58092,42043
OWID_UMC,25.01.21,113590,93132
OWID_WRL,25.01.21,481277,7747763
POL,25.01.21,2674,75765
ROU,25.01.21,1551,25063
SGP,25.01.21,44,97
SVN,25.01.21,301,10894
USA,25.01.21,129426,4666868
ARG,26.01.21,10409,38911
AUT,26.01.21,1417,6070
BEL,26.01.21,1784,3407
BGR,26.01.21,827,5455
CAN,26.01.21,4226,73625
CHE,26.01.21,1884,7887
CHL,26.01.21,3322,10374
CZE,26.01.21,6942,19384
DEU,26.01.21,9387,356640
DNK,26.01.21,652,28570
ESP,26.01.21,36435,173066
EST,26.01.21,355,4836
FRA,26.01.21,22086,5233
GBR,26.01.21,20101,474156
GRC,26.01.21,814,13145
HUN,26.01.21,459,17772
IMN,26.01.21,0,639
IRL,26.01.21,928,8614
ISR,26.01.21,8587,1430537
ITA,26.01.21,10584,254012
LTU,26.01.21,691,9928
LUX,26.01.21,119,1245
LVA,26.01.21,693,3717
MEX,26.01.21,17165,31314
MLT,26.01.21,138,1694
NOR,26.01.21,279,4583
OMN,26.01.21,154,11433
OWID_ASI,26.01.21,76166,1692076
OWID_EUN,26.01.21,132536,1160051
OWID_EUR,26.01.21,181698,1652625
OWID_HIC,26.01.21,327750,8625720
OWID_NAM,26.01.21,178146,5350501
OWID_SAM,26.01.21,107392,49285
OWID_UMC,26.01.21,178380,118767
OWID_WRL,26.01.21,562072,8744487
POL,26.01.21,4603,123044
ROU,26.01.21,2877,40666
SGP,26.01.21,14,106
SVN,26.01.21,1681,12648
USA,26.01.21,149850,5243141
ARG,27.01.21,10843,45710
AUT,27.01.21,1641,6614
BEL,27.01.21,3020,6905
BGR,27.01.21,598,7672
CAN,27.01.21,4265,83175
CHE,27.01.21,2222,9873
CHL,27.01.21,3388,10408
CZE,27.01.21,9209,23919
DEU,27.01.21,15636,415126
DNK,27.01.21,592,32367
ESP,27.01.21,40285,192759
EST,27.01.21,636,6333
FRA,27.01.21,26916,10811
GBR,27.01.21,25334,476485
GRC,27.01.21,857,17879
HUN,27.01.21,1004,26293
IRL,27.01.21,1331,15308
ISL,27.01.21,8,4820
ISR,27.01.21,11934,1555529
ITA,27.01.21,15191,318871
LTU,27.01.21,1283,13019
LUX,27.01.21,237,1342
LVA,27.01.21,1103,4467
MEX,27.01.21,17944,31314
MLT,27.01.21,193,2095
NOR,27.01.21,367,12434
OMN,27.01.21,167,12272
OWID_ASI,27.01.21,80013,1817914
OWID_EUN,27.01.21,162472,1397245
OWID_EUR,27.01.21,218986,1902018
OWID_HIC,27.01.21,373638,9633163
OWID_NAM,27.01.21,185416,6001504
OWID_SAM,27.01.21,99164,56118
OWID_UMC,27.01.21,172663,144391
OWID_WRL,27.01.21,604489,9777554
POL,27.01.21,6790,149779
ROU,27.01.21,3174,57274
SGP,27.01.21,25,113
SVN,27.01.21,1850,17507
USA,27.01.21,156142,5884594
ARG,28.01.21,9471,51451
AUT,28.01.21,1449,9322
BEL,28.01.21,2775,14879
BGR,28.01.21,560,10883
CAN,28.01.21,4725,93114
CHE,28.01.21,1699,12564
CHL,28.01.21,4255,10408
CZE,28.01.21,8505,30054
DEU,28.01.21,14883,460849
DNK,28.01.21,668,39348
ESP,28.01.21,34899,251866
EST,28.01.21,690,7735
FRA,28.01.21,23770,25133
GBR,28.01.21,28709,478254
GRC,28.01.21,713,23797
HUN,28.01.21,1569,37727
IDN,28.01.21,13695,5468
IRL,28.01.21,1463,26842
ISR,28.01.21,7305,1686088
ITA,28.01.21,14360,408170
LTU,28.01.21,943,16779
LUX,28.01.21,139,1483
LVA,28.01.21,965,5225
MEX,28.01.21,18670,31314
MLT,28.01.21,208,2518
NOR,28.01.21,315,19133
OWID_ASI,28.01.21,82881,1953959
OWID_EUN,28.01.21,150309,1721008
OWID_EUR,28.01.21,211849,2236940
OWID_HIC,28.01.21,369772,10637934
OWID_LMC,28.01.21,63063,5468
OWID_NAM,28.01.21,194598,6561762
OWID_SAM,28.01.21,100463,61859
OWID_UMC,28.01.21,174330,171118
OWID_WRL,28.01.21,610617,10814520
POL,28.01.21,7153,179128
ROU,28.01.21,2901,75049
SGP,28.01.21,34,131
SVN,28.01.21,1573,23316
USA,28.01.21,164602,6434913
ARG,29.01.21,9838,65583
AUT,29.01.21,1500,19155
BEL,29.01.21,2683,24131
BGR,29.01.21,695,12949
CAN,29.01.21,4813,102556
CHE,29.01.21,1916,15508
CHL,29.01.21,4606,10413
CZE,29.01.21,7982,37966
DEU,29.01.21,12831,518776
DNK,29.01.21,456,56230
EST,29.01.21,687,9728
FRA,29.01.21,23205,42384
FRO,29.01.21,0,1
GBR,29.01.21,29079,480432
GRC,29.01.21,882,32742
HUN,29.01.21,1459,49606
IDN,29.01.21,13802,11287
IMN,29.01.21,2,1030
IRL,29.01.21,1247,38364
ISR,29.01.21,5096,1750846
ITA,29.01.21,13563,502215
LTU,29.01.21,859,21910
LUX,29.01.21,160,1681
LVA,29.01.21,931,6138
MEX,29.01.21,16374,31397
MLT,29.01.21,185,2969
NOR,29.01.21,299,21277
OWID_ASI,29.01.21,75869,2025264
OWID_EUN,29.01.21,143347,2014641
OWID_EUR,29.01.21,206005,2538231
OWID_HIC,29.01.21,363414,11484936
OWID_LMC,29.01.21,57679,11287
OWID_NAM,29.01.21,195382,7061157
OWID_SAM,29.01.21,95225,75996
OWID_UMC,29.01.21,166802,204425
OWID_WRL,29.01.21,591722,11700648
POL,29.01.21,6145,195481
ROU,29.01.21,2737,92075
SGP,29.01.21,24,859
SVN,29.01.21,1294,27370
USA,29.01.21,166998,6924783
ARG,30.01.21,6902,85361
AUT,30.01.21,1478,21564
BEL,30.01.21,2717,27070
BGR,30.01.21,349,13063
CAN,30.01.21,3976,111068
CHE,30.01.21,0,16361
CHL,30.01.21,4151,10413
CYP,30.01.21,119,5551
CZE,30.01.21,8072,39054
DEU,30.01.21,17518,572264
DNK,30.01.21,431,67988
EST,30.01.21,404,10293
FRA,30.01.21,24045,46592
GBR,30.01.21,23360,491053
GRC,30.01.21,795,38888
HUN,30.01.21,1370,56825
IDN,30.01.21,14518,20810
IRL,30.01.21,1411,46157
ISR,30.01.21,4798,1793584
ITA,30.01.21,12713,586545
LTU,30.01.21,721,22359
LUX,30.01.21,0,1681
LVA,30.01.21,785,6446
MEX,30.01.21,15337,39009
MLT,30.01.21,136,3456
NLD,30.01.21,4179,2430
NOR,30.01.21,218,21502
OWID_ASI,30.01.21,74398,2077854
OWID_EUN,30.01.21,105486,2251106
OWID_EUR,30.01.21,158564,2786395
OWID_HIC,30.01.21,298870,12015934
OWID_LMC,30.01.21,57901,20810
OWID_NAM,30.01.21,175562,7317879
OWID_SAM,30.01.21,93727,95774
OWID_UMC,30.01.21,160387,241158
OWID_WRL,30.01.21,520125,12277902
POL,30.01.21,5864,198478
PRT,30.01.21,12435,65050
ROU,30.01.21,2668,101304
SGP,30.01.21,58,1188
SVN,30.01.21,1358,27476
USA,30.01.21,149717,7165381
AUT,31.01.21,1190,22586
BEL,31.01.21,2316,27425
BGR,31.01.21,130,13084
CAN,31.01.21,3588,113624
CHE,31.01.21,0,16363
CHL,31.01.21,4209,10414
CZE,31.01.21,4060,40236
DEU,31.01.21,748,603723
DNK,31.01.21,377,78994
ESP,31.01.21,0,357892
EST,31.01.21,461,10550
FIN,31.01.21,367,19681
FRA,31.01.21,19336,48267
GBR,31.01.21,21140,494209
GIB,31.01.21,6,400
HUN,31.01.21,1307,61266
IDN,31.01.21,12001,22548
IRL,31.01.21,1244,50237
ISR,31.01.21,4646,1853054
ITA,31.01.21,11249,643878
LTU,31.01.21,803,22359
LVA,31.01.21,533,6784
MEX,31.01.21,7030,41842
MLT,31.01.21,182,3948
NOR,31.01.21,173,21571
OWID_ASI,31.01.21,67488,2139190
OWID_EUN,31.01.21,72098,2544643
OWID_EUR,31.01.21,120553,3083559
OWID_HIC,31.01.21,226839,12495950
OWID_LMC,31.01.21,48357,22548
OWID_NAM,31.01.21,129599,7448878
OWID_SAM,31.01.21,54801,95775
OWID_UMC,31.01.21,109650,248904
OWID_WRL,31.01.21,388210,12767402
POL,31.01.21,4711,200537
PRT,31.01.21,9498,67974
ROU,31.01.21,1825,106196
SGP,31.01.21,29,1316
SVK,31.01.21,6542,32322
SVN,31.01.21,586,27478
SWE,31.01.21,0,38769
USA,31.01.21,113831,7290991
ARG,01.02.21,6614,94274
AUT,01.02.21,1124,25799
BEL,01.02.21,1264,31431
BGR,01.02.21,832,13656
CAN,01.02.21,4588,118207
CHE,01.02.21,3775,20639
CHL,01.02.21,3779,10414
CRI,01.02.21,1293,11838
CZE,01.02.21,2555,48204
DEU,01.02.21,6668,665851
DNK,01.02.21,488,86454
ESP,01.02.21,79686,418519
EST,01.02.21,367,11444
FRA,01.02.21,4347,69344
GBR,01.02.21,18653,496796
GIB,01.02.21,14,1325
GRC,01.02.21,538,46566
HRV,01.02.21,94,25099
HUN,01.02.21,1124,68526
IDN,01.02.21,10994,35406
IRL,01.02.21,1006,58567
ISR,01.02.21,8811,1888365
ITA,01.02.21,7925,725745
LIE,01.02.21,2,1
LTU,01.02.21,355,24222
LUX,01.02.21,345,1906
LVA,01.02.21,411,7960
MEX,01.02.21,5448,43455
MLT,01.02.21,124,4476
NOR,01.02.21,296,21931
OWID_ASI,01.02.21,65870,2189472
OWID_EUN,01.02.21,126156,2896709
OWID_EUR,01.02.21,173546,3443774
OWID_HIC,01.02.21,296232,13446801
OWID_LMC,01.02.21,40295,35406
OWID_NAM,01.02.21,139645,8030544
OWID_SAM,01.02.21,51514,104688
OWID_UMC,01.02.21,104215,286271
OWID_WRL,01.02.21,443343,13768478
POL,01.02.21,2504,233129
PRT,01.02.21,5805,80488
ROU,01.02.21,1313,123048
SGP,01.02.21,29,3429
SVN,01.02.21,363,27522
USA,01.02.21,124888,7857044
ALB,02.02.21,942,1
AUT,02.02.21,1241,40419
BEL,02.02.21,1854,45961
BGR,02.02.21,967,15100
CAN,02.02.21,3062,123141
CHE,02.02.21,1633,26344
CHL,02.02.21,3147,10420
CZE,02.02.21,7185,58444
DEU,02.02.21,7690,733152
DNK,02.02.21,397,89178
ESP,02.02.21,29064,498978
EST,02.02.21,403,12974
FRA,02.02.21,23337,103833
GBR,02.02.21,16879,498962
GIB,02.02.21,15,2320
GRC,02.02.21,1221,54085
HUN,02.02.21,578,75036
IDN,02.02.21,10379,51999
IMN,02.02.21,0,1419
IRL,02.02.21,871,63663
ISR,02.02.21,7732,1919399
ITA,02.02.21,9651,807871
LIE,02.02.21,12,5
LTU,02.02.21,546,26505
LUX,02.02.21,190,2329
LVA,02.02.21,775,9641
MEX,02.02.21,4384,45748
MLT,02.02.21,141,4891
NOR,02.02.21,291,25289
OWID_ASI,02.02.21,69339,2239621
OWID_EUN,02.02.21,119574,3304503
OWID_EUR,02.02.21,162929,3864186
OWID_HIC,02.02.21,275863,14581683
OWID_LMC,02.02.21,47770,51999
OWID_NAM,02.02.21,131407,8730490
OWID_SAM,02.02.21,87826,104694
OWID_UMC,02.02.21,139827,305309
OWID_WRL,02.02.21,466318,14938991
POL,02.02.21,4326,289190
PRT,02.02.21,5540,82431
ROU,02.02.21,2676,138348
SGP,02.02.21,19,5951
SVN,02.02.21,1650,28622
USA,02.02.21,117853,8549763
ARG,03.02.21,9196,112366
AUT,03.02.21,1520,55706
BEL,03.02.21,3124,66837
BGR,03.02.21,719,16433
CAN,03.02.21,3296,132494
CHE,03.02.21,1796,31662
CHL,03.02.21,2610,10420
CZE,03.02.21,9143,69464
DEU,03.02.21,12487,831581
DNK,03.02.21,425,94595
ECU,03.02.21,1111,1
ESP,03.02.21,31596,586122
EST,03.02.21,685,14516
FRA,03.02.21,26362,140725
GBR,03.02.21,19202,501957
GIB,03.02.21,13,3011
GRC,03.02.21,1150,62019
HRV,03.02.21,730,28865
HUN,03.02.21,1048,84452
IDN,03.02.21,11984,71621
IMN,03.02.21,0,2176
IRL,03.02.21,1006,70523
ISL,03.02.21,2,4853
ISR,03.02.21,8896,1970790
ITA,03.02.21,13182,899040
LIE,03.02.21,3,9
LTU,03.02.21,764,31690
LUX,03.02.21,205,2813
LVA,03.02.21,1231,11023
MEX,03.02.21,12153,54162
MLT,03.02.21,138,5410
NOR,03.02.21,286,34139
OWID_AFR,03.02.21,15463,5
OWID_ASI,03.02.21,77148,2314370
OWID_EUN,03.02.21,140977,3787907
OWID_EUR,03.02.21,189942,4366238
OWID_HIC,03.02.21,306622,15960466
OWID_LMC,03.02.21,52511,71621
OWID_NAM,03.02.21,145621,9575513
OWID_SAM,03.02.21,97951,122787
OWID_UMC,03.02.21,163946,346826
OWID_WRL,03.02.21,526184,16378913
POL,03.02.21,6801,344432
PRT,03.02.21,9083,87588
ROU,03.02.21,2752,152025
SGP,03.02.21,18,9687
SVN,03.02.21,1615,33295
SYC,03.02.21,38,5
USA,03.02.21,122875,9377019
ARG,04.02.21,8891,146301
AUT,04.02.21,1518,73870
BEL,04.02.21,2452,91381
BGR,04.02.21,883,17096
CAN,04.02.21,3969,145049
CHE,04.02.21,1765,38731
CHL,04.02.21,3592,12528
CYM,04.02.21,0,3197
CZE,04.02.21,9695,82458
DEU,04.02.21,13032,904079
DNK,04.02.21,553,103733
ECU,04.02.21,949,42
ESP,04.02.21,29960,682909
EST,04.02.21,671,16119
FRA,04.02.21,0,190666
GBR,04.02.21,20674,505993
GIB,04.02.21,7,3943
GRC,04.02.21,1069,68464
HRV,04.02.21,516,35912
HUN,04.02.21,1652,92773
IDN,04.02.21,11434,96553
IMN,04.02.21,0,2183
IRL,04.02.21,1314,81054
ISR,04.02.21,6744,2028833
ITA,04.02.21,13656,993517
LIE,04.02.21,5,10
LTU,04.02.21,740,40119
LUX,04.02.21,202,3166
LVA,04.02.21,742,12392
MEX,04.02.21,0,60742
MLT,04.02.21,79,6457
NOR,04.02.21,373,43082
OWID_AFR,04.02.21,16465,5
OWID_ASI,04.02.21,72843,2401776
OWID_EUN,04.02.21,110246,4292667
OWID_EUR,04.02.21,161788,4891986
OWID_HIC,04.02.21,278731,17457958
OWID_LMC,04.02.21,52501,96553
OWID_NAM,04.02.21,135848,10503408
OWID_SAM,04.02.21,84068,158871
OWID_UMC,04.02.21,136496,401535
OWID_WRL,04.02.21,471038,17956046
POL,04.02.21,6495,395375
PRT,04.02.21,7914,96711
ROU,04.02.21,2668,165515
SGP,04.02.21,22,14118
SVN,04.02.21,1239,40148
USA,04.02.21,125311,10282582
AUT,05.02.21,1388,91235
BEL,05.02.21,2585,114532
BGR,05.02.21,910,17392
BRA,05.02.21,51690,1962
CAN,05.02.21,4254,158374
CHE,05.02.21,1584,45771
CHL,05.02.21,3782,13198
CZE,05.02.21,8125,93134
DEU,05.02.21,10835,982260
DNK,05.02.21,438,116168
ECU,05.02.21,2073,42
EST,05.02.21,591,17646
FRA,05.02.21,45587,235896
GBR,05.02.21,19160,510057
GIB,05.02.21,7,4876
GRC,05.02.21,1172,73695
HUN,05.02.21,1576,101652
IDN,05.02.21,11749,120725
IMN,05.02.21,0,2183
IRL,05.02.21,1019,89658
ISL,05.02.21,5,4855
ISR,05.02.21,5238,2057601
ITA,05.02.21,14213,1083696
LIE,05.02.21,1,32
LTU,05.02.21,653,46572
LUX,05.02.21,182,3617
LVA,05.02.21,876,13902
MEX,05.02.21,26626,64246
MLT,05.02.21,57,7594
NOR,05.02.21,271,48148
OWID_AFR,05.02.21,15932,5
OWID_ASI,05.02.21,68275,2459991
OWID_EUN,05.02.21,149618,4665752
OWID_EUR,05.02.21,199666,5282198
OWID_HIC,05.02.21,321191,18830718
OWID_LMC,05.02.21,51900,120725
OWID_NAM,05.02.21,168554,11472193
OWID_SAM,05.02.21,83511,161503
OWID_UMC,05.02.21,159994,424447
OWID_WRL,05.02.21,535988,19375890
POL,05.02.21,6053,424730
PRT,05.02.21,6916,106652
ROU,05.02.21,2580,182665
SGP,05.02.21,25,19393
SVN,05.02.21,959,45482
USA,05.02.21,131566,11234538
ARG,06.02.21,6680,163882
AUT,06.02.21,1333,97709
BEL,06.02.21,2438,119897
BGR,06.02.21,493,17392
BMU,06.02.21,0,1591
BRA,06.02.21,46310,19677
CAN,06.02.21,3106,172137
CHE,06.02.21,0,47302
CHL,06.02.21,4063,13203
CYP,06.02.21,133,10024
CZE,06.02.21,8635,95502
DEU,06.02.21,8632,1030856
DNK,06.02.21,413,121981
ECU,06.02.21,1703,42
EST,06.02.21,587,17795
FRA,06.02.21,20586,246260
FRO,06.02.21,0,606
GBR,06.02.21,18285,511719
GIB,06.02.21,7,5573
GRC,06.02.21,1106,79760
HUN,06.02.21,1561,105242
IDN,06.02.21,12156,137207
IMN,06.02.21,0,2183
IRL,06.02.21,785,93521
ISR,06.02.21,4727,2079808
ITA,06.02.21,13439,1147340
LIE,06.02.21,3,32
LTU,06.02.21,677,47238
LUX,06.02.21,0,3693
LVA,06.02.21,1044,14464
MEX,06.02.21,13209,73100
MLT,06.02.21,134,8749
NLD,06.02.21,4082,26438
NOR,06.02.21,170,48934
OWID_AFR,06.02.21,13340,1586
OWID_ASI,06.02.21,69960,2500359
OWID_EUN,06.02.21,87770,4888519
OWID_EUR,06.02.21,133648,5510246
OWID_HIC,06.02.21,240214,19508048
OWID_LMC,06.02.21,50203,137207
OWID_NAM,06.02.21,138537,11915313
OWID_SAM,06.02.21,78231,196804
OWID_UMC,06.02.21,140467,479053
OWID_WRL,06.02.21,433726,20124308
POL,06.02.21,5966,440365
PRT,06.02.21,6132,115522
ROU,06.02.21,2611,193121
SGP,06.02.21,26,21072
SVN,06.02.21,902,46057
SYC,06.02.21,10,1586
USA,06.02.21,116343,11653450
ARG,07.02.21,3658,181836
AUT,07.02.21,1317,102143
BEL,07.02.21,1740,123006
BGR,07.02.21,182,17392
BRA,07.02.21,26162,25688
CAN,07.02.21,2963,179929
CHE,07.02.21,0,47575
CHL,07.02.21,3804,13205
CZE,07.02.21,4863,98002
DEU,07.02.21,6670,1056133
DNK,07.02.21,435,125379
ECU,07.02.21,1167,42
ESP,07.02.21,0,786407
EST,07.02.21,416,17844
FIN,07.02.21,354,53021
FRA,07.02.21,19715,251291
GBR,07.02.21,15856,512581
GGY,07.02.21,,3090
GIB,07.02.21,5,5573
HUN,07.02.21,1370,107592
IDN,07.02.21,10827,139131
IMN,07.02.21,0,2184
IRL,07.02.21,1020,94817
ISR,07.02.21,6518,2148502
ITA,07.02.21,11640,1180203
LIE,07.02.21,4,32
LTU,07.02.21,492,47334
LVA,07.02.21,480,14589
MEX,07.02.21,6065,75836
MLT,07.02.21,100,9918
NOR,07.02.21,119,49278
OWID_ASI,07.02.21,66100,2571656
OWID_EUN,07.02.21,73618,5213347
OWID_EUR,07.02.21,114481,5839122
OWID_HIC,07.02.21,200112,20062321
OWID_LMC,07.02.21,45431,139131
OWID_NAM,07.02.21,103751,12081094
OWID_SAM,07.02.21,56843,220771
OWID_UMC,07.02.21,105037,512777
OWID_WRL,07.02.21,353126,20714229
POL,07.02.21,4725,450496
PRT,07.02.21,3508,116262
ROU,07.02.21,1975,200144
SGP,07.02.21,24,21751
SVK,07.02.21,7040,63594
SVN,07.02.21,501,46057
SWE,07.02.21,0,95896
USA,07.02.21,90479,11808703
ARG,08.02.21,5154,189264
AUT,08.02.21,1057,109974
BEL,08.02.21,873,130963
BGR,08.02.21,1115,17481
BRA,08.02.21,28586,33616
CAN,08.02.21,3727,190880
CHE,08.02.21,3280,56095
CHL,08.02.21,3464,24988
CRI,08.02.21,997,28363
CZE,08.02.21,2430,109437
DEU,08.02.21,4650,1112599
DNK,08.02.21,430,132067
ECU,08.02.21,325,42
ESP,08.02.21,47095,838782
EST,08.02.21,339,18476
FRA,08.02.21,4317,297182
FRO,08.02.21,0,685
GBR,08.02.21,14126,516392
GIB,08.02.21,5,6140
GRC,08.02.21,629,84753
HUN,08.02.21,1160,110395
IDN,08.02.21,8242,171270
IMN,08.02.21,1,2188
IRL,08.02.21,829,95688
ISL,08.02.21,-1,4856
ISR,08.02.21,4427,2213915
ITA,08.02.21,7969,1220479
LIE,08.02.21,3,115
LTU,08.02.21,269,49808
LUX,08.02.21,367,4055
LVA,08.02.21,288,14748
MEX,08.02.21,3868,79429
MLT,08.02.21,137,11050
NOR,08.02.21,346,50249
OMN,08.02.21,316,12272
OWID_AFR,08.02.21,11360,3980
OWID_ASI,08.02.21,59604,2676809
OWID_EUN,08.02.21,87349,5487833
OWID_EUR,08.02.21,129241,6127644
OWID_HIC,08.02.21,204755,21118808
OWID_LMC,08.02.21,40249,171270
OWID_NAM,08.02.21,95357,12812216
OWID_SAM,08.02.21,44701,247912
OWID_UMC,08.02.21,93141,578483
OWID_WRL,08.02.21,340299,21868561
PER,08.02.21,0,2
PRT,08.02.21,2505,118172
ROU,08.02.21,1319,230285
SGP,08.02.21,22,29352
SVN,08.02.21,298,46058
SYC,08.02.21,9,3980
USA,08.02.21,82772,12508756
ALB,09.02.21,1239,438
ARG,09.02.21,7794,190203
AUT,09.02.21,1197,126938
BEL,09.02.21,1851,150925
BGR,09.02.21,1212,17946
BMU,09.02.21,0,1600
BRA,09.02.21,51217,50655
CAN,09.02.21,2826,208239
CHE,09.02.21,1363,67182
CHL,09.02.21,2839,44377
CYM,09.02.21,0,4770
CZE,09.02.21,7727,121352
DEU,09.02.21,5728,1187101
DNK,09.02.21,366,136695
ECU,09.02.21,1176,42
ESP,09.02.21,16402,889683
EST,09.02.21,542,19357
FRA,09.02.21,19004,369460
GBR,09.02.21,12385,519553
GIB,09.02.21,3,6719
GRC,09.02.21,1492,92582
HRV,09.02.21,283,41966
HUN,09.02.21,1079,113570
IDN,09.02.21,8700,221453
IMN,09.02.21,1,2557
IRL,09.02.21,543,96217
ISR,09.02.21,7191,2281423
ITA,09.02.21,10612,1253159
LIE,09.02.21,5,194
LTU,09.02.21,382,51611
LUX,09.02.21,143,4431
LVA,09.02.21,781,14797
MLT,09.02.21,202,12135
NOR,09.02.21,220,53693
OMN,09.02.21,197,12272
OWID_AFR,09.02.21,11293,6700
OWID_ASI,09.02.21,68015,2802843
OWID_EUN,09.02.21,95057,5859960
OWID_EUR,09.02.21,132796,6518927
OWID_HIC,09.02.21,221047,22479868
OWID_LMC,09.02.21,43829,221453
OWID_NAM,09.02.21,112536,13717862
OWID_SAM,09.02.21,82015,285282
OWID_UMC,09.02.21,139027,630293
OWID_WRL,09.02.21,406684,23331614
PER,09.02.21,10080,5
POL,09.02.21,3999,482146
PRT,09.02.21,2583,119614
ROU,09.02.21,2797,263212
SGP,09.02.21,11,37695
SVN,09.02.21,364,46090
SYC,09.02.21,62,6700
USA,09.02.21,94167,13395461
ARG,10.02.21,7739,197531
AUT,10.02.21,1469,145585
BEL,10.02.21,2617,170242
BGR,10.02.21,913,18612
BRA,10.02.21,61108,80760
CAN,10.02.21,3441,228476
CHE,10.02.21,1602,77358
CHL,10.02.21,2387,52725
CYM,10.02.21,0,5174
CZE,10.02.21,10283,134612
DEU,10.02.21,9246,1264844
DNK,10.02.21,470,140202
ECU,10.02.21,293,47
ESP,10.02.21,18114,943278
EST,10.02.21,796,20274
FRA,10.02.21,25387,445989
FRO,10.02.21,0,1221
GBR,10.02.21,13024,524447
GIB,10.02.21,7,6737
GRC,10.02.21,1482,106123
HUN,10.02.21,1279,117368
IDN,10.02.21,8776,279251
IMN,10.02.21,0,2956
IRL,10.02.21,999,96794
ISR,10.02.21,6010,2353664
ITA,10.02.21,12947,1281326
LIE,10.02.21,4,243
LTU,10.02.21,570,53284
LUX,10.02.21,225,4876
LVA,10.02.21,990,15004
MEX,10.02.21,11138,84592
MLT,10.02.21,167,12928
NOR,10.02.21,209,62817
OMN,10.02.21,190,12272
OWID_AFR,10.02.21,13118,10335
OWID_ASI,10.02.21,70854,2942062
OWID_EUN,10.02.21,118341,6220880
OWID_EUR,10.02.21,158929,6952708
OWID_HIC,10.02.21,246759,23969679
OWID_LMC,10.02.21,47541,279251
OWID_NAM,10.02.21,116073,14769873
OWID_OCE,10.02.21,31,415
OWID_SAM,10.02.21,81804,331085
OWID_UMC,10.02.21,143766,757548
OWID_WRL,10.02.21,440809,25006478
PER,10.02.21,0,22
PRT,10.02.21,4387,130118
PYF,10.02.21,22,415
ROU,10.02.21,3048,299518
SGP,10.02.21,15,46875
SRB,10.02.21,2088,47665
SVN,10.02.21,1431,46818
SYC,10.02.21,0,10335
USA,10.02.21,95992,14421668
ARG,11.02.21,7311,210279
AUT,11.02.21,1577,165257
BEL,11.02.21,2149,198791
BGR,11.02.21,1070,19688
BRA,11.02.21,53604,109866
CAN,11.02.21,3071,249555
CHE,11.02.21,1356,88551
CHL,11.02.21,3731,55614
CZE,11.02.21,9537,150836
DEU,11.02.21,9928,1333853
DNK,11.02.21,478,142560
ECU,11.02.21,2137,1538
ESP,11.02.21,17853,1000485
EST,11.02.21,675,21593
FRA,11.02.21,21063,544936
GBR,11.02.21,13505,530094
GIB,11.02.21,6,7667
GRC,11.02.21,1323,121616
HRV,11.02.21,376,47969
HUN,11.02.21,1862,120649
IDN,11.02.21,8435,345605
IRL,11.02.21,862,97228
ISR,11.02.21,5083,2425706
ITA,11.02.21,15137,1301221
LIE,11.02.21,2,300
LTU,11.02.21,1067,54606
LUX,11.02.21,145,5266
LVA,11.02.21,842,15694
MEX,11.02.21,10677,85332
MLT,11.02.21,151,13820
NOR,11.02.21,264,71747
OMN,11.02.21,245,12272
OWID_AFR,11.02.21,11917,13867
OWID_ASI,11.02.21,65013,3083452
OWID_EUN,11.02.21,115258,6715161
OWID_EUR,11.02.21,157768,7473746
OWID_HIC,11.02.21,254001,25636628
OWID_LMC,11.02.21,44200,345605
OWID_NAM,11.02.21,125766,15870812
OWID_SAM,11.02.21,83028,377321
OWID_UMC,11.02.21,142654,837380
OWID_WRL,11.02.21,443529,26819613
PER,11.02.21,6724,24
POL,11.02.21,7013,580607
PRT,11.02.21,3480,146637
ROU,11.02.21,2644,334187
SGP,11.02.21,12,49869
SVN,11.02.21,1345,48689
SYC,11.02.21,120,13867
USA,11.02.21,106011,15500788
ARG,12.02.21,7151,223609
AUT,12.02.21,1731,183776
BEL,12.02.21,2120,227225
BGR,12.02.21,966,20571
BRA,12.02.21,48942,178468
CAN,12.02.21,2716,272976
CHE,12.02.21,1253,98703
CHL,12.02.21,4164,55824
CYM,12.02.21,5,6371
CZE,12.02.21,9014,165581
DEU,12.02.21,9197,1409834
DNK,12.02.21,428,150062
ECU,12.02.21,1304,1940
EST,12.02.21,713,22414
FRA,12.02.21,20701,619045
GBR,12.02.21,15163,534869
GIB,12.02.21,9,8595
GRC,12.02.21,1372,139289
HUN,12.02.21,1860,124423
IRL,12.02.21,919,97743
ISL,12.02.21,7,5538
ISR,12.02.21,3934,2463254
ITA,12.02.21,13893,1316729
LIE,12.02.21,3,348
LTU,12.02.21,607,55604
LUX,12.02.21,147,5645
LVA,12.02.21,808,16258
MEX,12.02.21,10388,85887
MLT,12.02.21,164,14739
NOR,12.02.21,425,75509
OMN,12.02.21,0,12272
OWID_AFR,12.02.21,13901,13867
